app,content,score
Vidio,"baru aja di update udah force close mulu, langganan pun, iklannya juga tampil, jadi malas pakai aplikasi ini, lebih baik vision+ atau netflix lagi",1
Vidio,aplikasi ruwet susah daftarnya di persulit. cm mau langganan paket platinum aj hrs pke kata sandi . udah di isi kata sandi konfirmasi nya selalu salah padahal kata sandi dah sesuai akun google. ribet bin rumit,1
Vidio,"Terjadi layar beku saat memutar video, terutama Livestream. Sudah dicoba untuk memulai ulang aplikasi, tetapi masih terjadi. Melakukan pemasangan ulang baru performa video yang diputar pulih, atau memang sudah kembali normal disaat pemasangan ulang sedang terjadi.",1
Vidio,Saat nonton live TV kalo kasik iklan itu jangan banyak banyak cukup 1/2 aja ini sampek 10 saya nonton sinetron jadi ke ganggu banget udah bayar iklan pula tolong di perbaiki kalo nyarik cuan engak gini,4
Vidio,Film2 nya agar lebih bervariasi. Masih banyak sekali film2 top tapi belum ada di vidio. Jangan kalah oleh aplikasi sebelah pilihan variasi filmnya. Lalu seringkali ditengah2 film tampilan freeze/ngelag. Ini juga terjadi di channel tv/siaran langsung olahraga. Lebih ditingkatkan lagi kualitasnya.,3
Vidio,"Gak lagi2 deh aku langganan Vidio, lagi asik2 nonton sering ngelag, trus sering banget muncul ""Yah, lagi ada gangguan"", kalo muncul tulisan ini, videonya berhenti dan diputer lagi gak bisa. Bad banget sumpah. Gak recommended, padahal udah banyak yg complain tapi gak ada perbaikan sama sekali.",1
Vidio,"Teks subtittlenya jelek banget, suka muncul di bagian tengah2 gambar gakjelas. Setelah buffering subtittle suka ilang-ilang, terus video tiba-tiba loncat sampe 3 menitan jd hrs back² trs, ribet. Kadang kalo hbs iklan jg subtittle ilang, kalo iklannya eror gak jelas video nge freeze tapi audio lanjut.",2
Vidio,"Suka ketemu translasi subtitle yang nyimpang dari apa yang karakternya lagi bicarain. Player videonya juga sering nge-lag walau sudah bersihin cache berkali-kali. Padahal koleksi film dan seriesnya udah banyak, jadi mubazir kalo fitur lainnya banyak kekurangannya.",3
Vidio,"Platform nonton yang kurang memuaskan. Karena selain seties, film, anime gak banyak. gak ada fitur kunci layar dan pengaturan kecerahan otomatis seperti di N. Yang paling bikin kecewa, subtitle bahasa inggris kirang tepat. Harusnya pakai she/her, semua dipukul rata pake he/him",3
Vidio,"Yang saya rasakan selama satu bulan pemakaian, ternyata sering ada gangguan signal saat nonton. Aneh padahal signal wifi full baguss... dipake buka aplikasi lain lancar bnget, giliran dipake streaming vidio liga 1 macet parah, alasan gangguan signal. Perbaiki dong, nyesel udah beli pket ga kepake",2
Vidio,"mau nonton trans7 selalu broadcast rights restrictions, sedangkan yang lain tidak pernah begitu. tolong dong sarannya gimana baiknnya",3
Vidio,"Kualitas gambarnya parah banget, buffering parah. Padahal ga ada kendala dengan internet, di aplikasi lain ga masalah. Saya stop berlangganan aja, daripada buang duit.",1
Vidio,"gak bisa maket lewat pulsa, padhal pulsa masih cukup tapi gk bisa buat maketin balesan nya sama saja pilsa anda tidak cukup, padahal jelas jelas cukup",1
Vidio,"aplikasi bobrok versi gratis kalau baru di buka pasti ngelag karna nunggu iklan, mau upgrade ke premium jadi males",1
Vidio,"tolong dong perbaiki rotasi di tablet. mau nonton gak auto rotare, harus tap full screen dulu dalam mode potrait baru bisa mode landscape. dan tolong untuk skip video gak perlu dim pencahayaannya. kadang suka susah nyari scene film kalo skipnya dalam keadaan cahaya redup, thanks",3
Vidio,"ini sebenernya udh bagus bgt, tapi kenapa masih banyak bgt iklannya? alasan subcribed tuh biar gak ada iklan samsek, ini malah iklannya muncul terus diawal. bedakan dong perlakuan pengguna gratis sama yg subcribed. kalo yg gratisan ada iklan wajar aja, tapi yg udh subcribed tetap ada iklan kan gak adil bgt",5
Vidio,saya udah bayar paket 40 rb untuk paket nonton bola liga Inggris Chpaions lain nya. baru 3 hari udh suruh bayar lagi. padahal saya beli sbulan. dulu ngk kayak gtu. rusak nih apk vidio. kecewa,1
Vidio,"makin kesini makin jelek,liat streaming ngelag parah cuma keluar suara sama gambar hitam doang,tolong di perbaiki",1
Vidio,muter teruss padahal wifi rumah kenceng tetep aja vidio nya ke banyakan muter atau mengulang adegan yang sama kemarin make netflik lancar lancar aja,1
Vidio,"channel tv nasional kurang lengkap, jadi kadang harus cari channel di aplikasi sebelah. padahal vidio sudah bagus bgt.",4
Vidio,Karna bisa nonton magic five aku suka dan aku kasih bintang 5 tapi harus bayar makanya aku jadi agak kurang suka tolong ya aplikasi jangan pake pembayaran dong kan jadi susah liat nailobg,5
Vidio,paket saya masih aktif sampai bulan juni tp sudah tidak bisa buat buka aplikasi vidio malah dsuruh buat aktifin paket lagi padahal diketerangan paket saya untuk serie a dan f1 masih aktif,1
Vidio,"sudah berbayar pakai sponsor,,kadang tertipu oleh paket,,padahal sudah beli paket platinum disuruh bayar lagi,,saya sarankan jangan download apk ini,,",1
Vidio,"Udah berlangganan masih aja kadang muncul iklan, buat nonton siaran bola gambarnya putus2, yang mau berlangganan mending dipikir lagi, bayar tapi ga worth it, hanya siaran lokal aja yg selalu lancar, buat siaran luar sering putus2, walaupun inet full speed.",1
Vidio,film aksi atau film seperti resident evil. anaconda DLL. terlalu sedikit itu-itu aja terus gada update film aksi lainnya. jadi aplikasi ini sangat kurang cocok bagi saya,3
Vidio,kurang update movie nya banyak film lama tapi masih ditampilin..download apk vidio hanya karena ngambil paket kuota bundling xl aja,2
Vidio,"Kira-kira bisa ngga Vidio bikin fitur Histori tontonan seperti ""Jeda Histori Tontonan"" ataupun ""Hapus History Tontonan"". Masa udah 2025 ngga bisa bikin fitur tersebut.",1
Vidio,"Aplikasinya bagus, mungkin bisa ditambahkan menu manajemen perangkat, supaya bisa mengatur dengan mudah perangkat yang telah sign in",5
Vidio,"Dari segi isi. Aplikasi ini menurut aku lengkap banget. Ada Live bola, film terbaru, anime dll. Kendalanya cuma 1. Sring ngebug. Tiba2 kluar sndiri. Tiba2 ngelag padahal sinyal wifi ping nya bagus. Tolong dibenahi ya",4
Vidio,"Pemutaran selalu tidak jelas, padahal wifi yang saya hubungi biasa saja dan bisa tayang dalam aplikasi lain, dan vidio yang saya dapati itu adalah permasalahan di pemutarannya, selalu beku, macet, lag, dan sangat tidak bisa dinikmati, menurut saya langganan di aplikasi vidio tidak mendapatkan hasil yang memuaskan & sangat buruk",1
Vidio,"aplikasi penipu!!!maling!! masa aku udah premium masih ada beberapa yang gabisa di lihat, cuman muter doang. Padahal sinyal lancar, contohnya tadi aku lihat serigala terakhir S2:Ep3 gabisa sampe Ep8 benerin dong!!!",1
Vidio,"Napa ga bisa beli paket ya, gagal bayar dgn pulsa pdhal jumpah pulsa jauh melebihi nilai bayar paket nya. Sebelum2 nya tidak ada msalh. Mohon dibantu",3
Vidio,"kenapa saat masukin sandi email buat langganan malah gabisa!? padahal sandi nya bener, malah salah salah terus",3
Vidio,Maaf kak sebelumnya Tolong ya Untuk aplikasi ini di gratisin saja kak Mungkin beberapa Banyak yang berbayar Saya sudah membeli seharga 49K cuman 30 hari doang kak mohon ya bantuan nya kak biar di gratis Tampa membayar,4
Vidio,"Maaf untuk ini saya kasih 1 bintang dulu dikarenakan sistem pembayarannya dan juga untuk seluruh paket yang berlaku, awalnya saya sudah beli paket BWF + Sport di bulan februari lalu sudah memasuki bulan maret saya mau nonton motogp tidak bisa masuk karena perlu bayar tapi saya sudah bayar dan masih dalam masa aktif ke bulan maret tanggal 17, kok saya harus bayar lagi. Ini pun terjadi juga di beberapa bulan lalu, mohon diperbaiki sistem pembayarannya ya",1
Vidio,Setiap bulan saya mau perpanjang paket selalu SUSAH/EROR. Saya sudah pake cara lain tetap saja tidak bisaa!!! Dengan alesan saldo tidak cukup. Padahal saldo saya sangat cukup buat bayar paket langganan. Baru kali-kali ini apk vidio seperti ini. Sangat kecewa.,3
Vidio,"Platformnya mudah diadaptasi. Kualitas Video Sudah Bagus. Kestabilan Streaming memang bergantung koneksi, namun jika dibandingkan channwl lain, Vidio masih banyak buffer di beberapa bagian video. Paket berlangganan juga kompetitif harganya. Tetap dipertahankan, minta tolong versi mobile supaya disediakan mode view live photo thuhmbnail.",5
Vidio,Saya sudah lama tidak memakai apk nya tetapi langganan pembayaran masih ke bayar otomatis apakah bisa di kembalikan saldo saya???????. Pliss jawab min banyak soal nya,1
Vidio,"Sangat membantu melihat tayangan olahraga eksklusif, memudahkan segalanya , smoga terus jaya 🎉🎉🎉",5
Vidio,"suka nonton disini, banyak film yang disediakan dan juga sinetron, tapi ada sedikit masalah yang masih terjadi di pemutaran film, lag gituu lahh padahal jaringan bagus banget + memori aman, tapi yaaa gak tau, lag aja gituu dan buat putar filmnya butuh waktu 2 menitan, tolong diperbaiki yaaa",4
Vidio,"Gak worth it nonton di sini , terlalu banyak iklan mengganggu saat nonton jd nya gak fokus , durasi iklan nya juga terlalu lama , di setiap per berapa menit iklan selalu muncul jelek , sangat tidak di rekomendasikan untuk install aplikasi ini",1
Vidio,Seharusnya saya kasih bintang setengah sayangnya tidak ada. Saya sangat mengeluhkan perihal di aplikasi ini. 1. Ngelag parah bukan karena paktor jaringan saya akan tetapi dari server apk inilah yg tidak muat dalam akses penggunanya. 2. Kalau mau nonton timnas sangat tidak di sarankan untuk premium di apk ini karena anda tidak akan menonton pernh bisa nonton timnas. 3. Banyak type untuk langganan (cukup membingungkan) 4. Bsa dibilang apk lies. Iklan timnas tp stlh premium tdk bsa nnton timnas,1
Vidio,"Kualitas nya buruk banget, nonton EPL di smart tv gambar sering blur dan selalu freeze, lalu loading berkali-kali, padahal internetnya kencang, sudah dilaporkan tapi tidak ada tindakan, tolong diperbaiki, supaya pelanggan tidak lari karena sangat merugikan, sudah bayar tapi tidak bisa menikmati tontonan dgn sempurna !!",1
Vidio,Tiap mau buka film nya malah gabisa dan muncul tulisan ' silahkan mulai ulang perangkat anda lalu buka lagi vidio untuk lanjut menonton ',1
Vidio,bisa gk perbaiki lagi aplikasinya setiap aku mau nonton filam sinetoran di indosiar filamnya di potong wae bisa gk perbaiki lagi aplikasi nya bales pesan saya,1
Vidio,"Aplikasi streaming LAPET, dah regis platinum 1 tahun buat hindari iklan masih aja muncul. Korupsi dimana-mana, di aplikasi ini pun iya.",1
Vidio,"aneh, udah sering langganan platinum kenapa baru baru ini gabisa dibuka series nya, pdahal dulu dulu ga dikunci deh atau udah ada penaikan harga kah?, udah gitu harus berbayar lagi video premium sering muncul iklan, bad tolong diperbaiki",1
Vidio,"hallooww ini knapaa yaa kok errorr suka keluar keluar sendiri, mana suruh daftar daftar meluluuu giliran udah daftar malah log out? kenapaa yaa, saya mau nonton keganggu ini bisa' rating AGZ turun. tolong yaa segera diperbaiki",4
Vidio,Dulu solusi terbaik vidio jika tak sempat ikut senetron di tv.tp sekarang vidio tak bagus lagi berbayar.solusi terbaik sekarang lebih baik pke YouTube.tolong kembalikan vidio seperti dulu tidak ribet mudah dan tak berbayar jika mau nonton full.,2
Vidio,"Mau nonton liga 1 video nya patah² atau nge leg parah , padhal pakai wifi dan sdh di uninstall ulang tetap sama pdahal sudah bayar jdi gak bisa nonton, udh lebih dari 2 bulan begini, awal² masih bisa hilang patah² nya walaupun harus di buka tutup beberapa kali aplikasi nya 👎👎👎",2
Vidio,"jaringannya jadi jelek banget, padahal jaringan saya udah bagus, tapi malah ngelag ngelag & gabisa nonton, yang nongol iklan nya doang",1
Vidio,"Saya nonton one piece full cuman 23 menit saja harus berlangganan sisanya cuman nya 2 menit gratis, apa-apaan ini...??? 😡 Mending uninstall ajalah",1
Vidio,"Setiap nonton di apk ini ga pernah ga eror videonya. Baru nonton aja muter"" lama, pas udah play eh malah ngeframe videonya parah",2
Vidio,min tolong kasihan yang mau premium tapi gak ada uang tolong banget nih setiap video iklan nya sedikit saja ini mah kaya bukan lihat video tapi lihat iklan mohon maaf min hehehe,4
Vidio,"di awal transaksi saya daftar yg paket platinum di harga 40 rb sekian,tapi kenapa di 2 bulan ini saldo gopay saya terpotong 2 kali transaksi di bulan yg sama?",1
Vidio,"Tayangan olah raganya paling lengkap dan lancar. Sayangnya saat ini sudah tidak menyediakan paket tahunan. Kalau bisa agar dibuat lagi paketnya untuk tanbahan pilihan bagi pelanggan, karena bagi saya langganan tahunan lebih praktis.",5
Vidio,"saya telah berlangganan paket platinum,keterangan paketnya bisa menonton video original, saya mengunduh beberapa film dan berhasil diunduh,tetapi kenapa saat ingin di tonton tidak dapat memutar, layar menjadi hitam tanpa menampilkan gambar atau pun suara",1
Vidio,applikasinya kenapa Ya dari semalam sampai pagi ini Tidak bisa dibuka Ada kendala kah ? soalnya Buka Applikasi lain bisa bisa saja Tidak Ada Kendala,4
Vidio,Aplikasi Vidio sangat bagus. Kontennya kalau bisa diperbanyak dan diperbaiki kualitasnya seperti kualitas audio visual,5
Vidio,"saya sangat suka aplikasi ini, karena saya bisa menonton vidio tanpa ada hambatan. Dan juga aplikasi ini tidak terlalu banyak iklannya, saya sangat menyukai nya",5
Vidio,"Tujuan saya download aplikasi ini karna mau menonton Shinbi's House, tapi kenapa NET TV nya tidak bisa dibuka? Dari ulasan yang saya liat memang rata rata punya beberapa masalah utama yaitu aplikasinya lelet, beberapa chanel tidak bisa dibuka, lag, dan yang paling penting NET TV selalu tidak bisa dibuka. Padahal aplikasinya sudah bagus, tapi permasalahan diatas yang tidak segera diperbaiki dan akhirnya beralih ke aplikasi lain",1
Vidio,"Sepengalaman berlangganan di apk lain ketika mulai menonton apapun kalau sudah berlangganan ga akan muncul iklan sama sekali hanya di apk ini kynya sudah berlangganan tp ttp muncul iklan di awal,apa ada yg sama ? Apa cmn saya ya ?",2
Vidio,"berlangganan karena ada fast and furious. nonton buat penelitian skripsi, tapi tiba tiba fast and furious ilang di vidio, parah bet. susah amat nyari yang legal. di sebelah soalnya kalau di screenshot jdi item layarnya.",3
Vidio,"selamat sore. Tolong diperbaikin dulu siaran nya, setiap match gak mungkin ngeleg terus. apa gak ada Evaluasi setiap pertandingan, bulanan? mentang mentang gratis, kek gini. gak ada perubahan yang Bagus dari 5 tahun lalu😭🙏🏼",1
Vidio,"kenapa saya tidak bisa masuk ke aplikasi vidio ini??, padahal saya sdh update. saya sebenarnya sangat suka sama aplikasi ini tapi saat aplikasi ini tdk bisa terbuka jadi saya kasi 1 bintang saja",1
Vidio,"Kok aplikasi vidio ini jelek banget geratis banyak iklan, perbayar filmnya patah-patah, ngelag , filmnya ngulang-ngulang, suaranya jalan filmnya berhenti. Gimana sih diperbaiki lagi dong aplikasinya. Liat film naik darah mulu.",1
Vidio,"PARAH PATAH PATAHNYA, apalagi app vidio yang di tv, lebih parah lagi, di hp siaran sering ilang, lambat, suara lebih cepat.",2
Vidio,"Sangat mengecewakan karena beberapa siaran di beberapa stasiun televisi yg biasa saya gunakan seperti Trans7, TransTV, NetTV selalu dibroadcasting (dialihkan) ke siaran lain di sekitar pukul 21.00 wib ke atas, jadi tidak sepenuhnya siaran yg dicover oleh VIDIO bisa dinikmati. Selanjutnya tidak bisa dilakukan penghapusan akun",3
Vidio,"tolong aplikasi nya di perbaiki,capek lagi enak'nonton malah jaringan tidak stabil padahal jelas'jaringan yang saya pakai lancar banget mohon ya di perbaiki biar ga jadi males nonton nya dan kalo mau di kasih rating yang bagus cepat'juga di perbaiki🙏🏻",1
Vidio,"Pas awal berlangganan nonton live bola lancar, tapi pas berlangganan yg ke duakalinya videonya jadi patah patah nonton bola jadi keganggu,udah minta bantuan ke pihak video tapi gak ada respon, kecewa lah aku mana paketnya hangusnya masih lama, lama lama aku uninstall aja mau coba jalalive aja",3
Vidio,"Halo, maaf video, ini kenapa ya setiap saya nonton bola suka error layarnya, kadang ngefreeze, kadang layar hitam tulisan video sejauh ini sih aman aja nonton film, tapi tolong di perbaiki ketika menonton pertandingan ya, terimakasih Video",4
Vidio,"Padahal aku suka banget nonton di aplikasi ini, tapi sayang dh kenapa kalo buka itu lemot, muter2 tbtb ga ada signal... padahal pake wifi pribadi, jaringannya ok, aplikasi lain kalo nonton lancar2 aja........kenapa yaa, kesel tauuuu:'( Kirain hp eror, coba ke tv tetap sama aja, loading terus..coba alihkan ke aplikasi lain lancar2 aja... berarti masalah di aplikasi ini huhu",2
